Time(s),Theta(rad),theta_dot(rad/s),Phi(rad),phi_dot(rad/s),setpoint(Nm)
50.592,0.785,-0.001,10.672,68.092,2.174
50.601,0.784,-0.001,10.672,68.092,2.174
50.612,0.784,-0.001,10.672,68.092,2.171
50.621,0.785,-0.000,10.672,68.092,2.175
50.632,0.787,-0.002,10.672,68.092,2.180
50.641,0.787,-0.003,10.672,68.092,2.186
50.652,0.784,-0.001,10.672,68.092,2.176
50.661,0.784,-0.000,10.672,68.092,2.175
50.672,0.784,0.000,10.672,68.092,2.170
50.681,0.784,-0.001,10.672,68.092,2.170
50.692,0.784,0.001,10.672,68.092,2.173
50.701,0.783,0.001,10.672,68.092,2.167
50.712,0.785,0.000,10.672,68.092,2.172
50.721,0.785,-0.002,10.672,68.092,2.177
50.732,0.785,-0.001,10.672,68.092,2.173
50.741,0.784,0.001,10.672,68.092,2.174
50.752,0.784,0.000,10.672,68.092,2.172
50.788,0.783,0.001,10.672,68.092,2.172
50.798,0.783,0.003,10.672,68.092,2.170
50.808,0.784,-0.001,10.672,68.092,2.169
50.818,0.784,-0.002,10.672,68.092,2.172
50.828,0.784,-0.002,10.672,68.092,2.172
50.838,0.783,0.001,10.672,68.092,2.173
50.848,0.783,0.000,10.672,68.092,2.168
50.858,0.782,0.001,10.672,68.092,2.168
50.868,0.784,-0.000,10.672,68.092,2.165
50.878,0.784,-0.001,10.672,68.092,2.174
50.888,0.785,0.001,10.672,68.092,2.170
50.898,0.785,0.001,10.672,68.092,2.178
50.908,0.786,0.000,10.672,68.092,2.178
50.918,0.785,-0.002,10.672,68.092,2.180
50.928,0.785,-0.001,10.672,68.092,2.177
50.938,0.784,-0.000,10.672,68.092,2.177
50.948,0.783,-0.001,10.672,68.092,2.174
50.958,0.782,0.001,10.672,68.092,2.167
50.968,0.784,0.002,10.672,68.092,2.163
50.978,0.785,-0.002,10.672,68.092,2.172
50.988,0.786,-0.003,10.672,68.092,2.176
50.998,0.784,-0.001,10.672,68.092,2.180
51.008,0.783,0.001,10.672,68.092,2.172
51.018,0.784,-0.000,10.672,68.092,2.167
51.028,0.785,0.000,10.672,68.092,2.171
51.038,0.785,-0.001,10.672,68.092,2.177
51.048,0.784,-0.002,10.672,68.092,2.177
51.058,0.784,-0.000,10.672,68.092,2.171
51.068,0.785,-0.001,10.672,68.092,2.172
51.078,0.785,-0.001,10.672,68.092,2.176
51.088,0.784,-0.002,10.672,68.092,2.177
51.098,0.784,0.000,10.672,68.092,2.173
51.108,0.784,-0.001,10.672,68.092,2.174
51.118,0.784,-0.001,10.672,68.092,2.174
51.128,0.784,-0.001,10.672,68.092,2.172
51.138,0.784,-0.000,10.672,68.092,2.171
51.148,0.784,0.000,10.672,68.092,2.173
51.158,0.785,0.001,10.672,68.092,2.171
51.168,0.785,-0.000,10.672,68.092,2.176
51.178,0.785,-0.001,10.672,68.092,2.179
51.188,0.784,-0.001,10.672,68.092,2.177
51.198,0.784,-0.001,10.672,68.092,2.170
51.208,0.784,-0.000,10.672,68.092,2.170
51.218,0.784,0.000,10.672,68.092,2.172
51.228,0.784,0.000,10.672,68.092,2.173
51.238,0.784,-0.000,10.672,68.092,2.173
51.248,0.784,0.001,10.672,68.092,2.174
51.258,0.785,-0.001,10.672,68.092,2.174
51.268,0.785,0.000,10.672,68.092,2.175
51.278,0.784,-0.002,10.672,68.092,2.175
51.288,0.785,-0.000,10.672,68.092,2.173
51.313,0.784,-0.000,10.672,68.092,2.172
51.324,0.783,0.002,10.672,68.092,2.170
51.333,0.784,-0.001,10.672,68.092,2.172
51.344,0.785,-0.001,10.672,68.092,2.172
51.353,0.784,0.000,10.672,68.092,2.175
51.364,0.784,-0.001,10.672,68.092,2.173
51.373,0.784,-0.000,10.672,68.092,2.172
51.384,0.784,-0.000,10.672,68.092,2.172
51.393,0.784,-0.001,10.672,68.092,2.173
51.404,0.784,-0.001,10.672,68.092,2.175
51.413,0.784,0.000,10.672,68.092,2.175
51.424,0.784,-0.001,10.672,68.092,2.175
51.433,0.785,-0.002,10.672,68.092,2.176
51.444,0.784,-0.002,10.672,68.092,2.175
51.453,0.784,-0.001,10.672,68.092,2.171
51.464,0.783,-0.001,10.672,68.092,2.171
51.473,0.784,-0.001,10.672,68.092,2.170
51.484,0.784,-0.001,10.672,68.092,2.172
51.493,0.784,-0.000,10.672,68.092,2.174
51.504,0.785,-0.001,10.672,68.092,2.174
51.513,0.785,-0.001,10.672,68.092,2.178
51.524,0.784,-0.001,10.672,68.092,2.177
51.533,0.783,-0.001,10.672,68.092,2.171
51.544,0.783,-0.001,10.672,68.092,2.169
51.553,0.784,-0.001,10.672,68.092,2.170
51.564,0.783,-0.001,10.672,68.092,2.170
51.573,0.783,0.001,10.672,68.092,2.168
51.584,0.784,-0.001,10.672,68.092,2.170
51.593,0.784,-0.001,10.672,68.092,2.170
51.604,0.785,-0.001,10.672,68.092,2.171
51.613,0.785,-0.001,10.672,68.092,2.178
51.624,0.784,-0.002,10.672,68.092,2.174
51.633,0.784,-0.000,10.672,68.092,2.171
51.644,0.784,-0.000,10.672,68.092,2.168
51.653,0.783,-0.001,10.672,68.092,2.170
51.664,0.783,0.000,10.672,68.092,2.169
51.673,0.784,-0.000,10.672,68.092,2.169
51.684,0.785,-0.000,10.672,68.092,2.173
51.693,0.785,0.000,10.672,68.092,2.178
51.704,0.786,-0.001,10.672,68.092,2.181
51.713,0.786,-0.002,10.672,68.092,2.179
51.724,0.785,-0.000,10.672,68.092,2.181
51.733,0.785,-0.001,10.672,68.092,2.179
51.744,0.784,-0.000,10.672,68.092,2.175
51.753,0.784,-0.000,10.672,68.092,2.174
51.764,0.785,0.000,10.672,68.092,2.173
51.773,0.785,0.000,10.672,68.092,2.177
51.784,0.786,-0.002,10.672,68.092,2.180
51.793,0.785,-0.001,10.672,68.092,2.179
51.804,0.783,0.000,10.672,68.092,2.175
51.813,0.784,0.000,10.672,68.092,2.169
51.824,0.783,-0.001,10.672,68.092,2.171
51.860,0.784,0.001,10.672,68.092,2.171
51.870,0.785,0.000,10.672,68.092,2.176
51.880,0.785,-0.001,10.672,68.092,2.176
51.890,0.785,0.000,10.672,68.092,2.178
51.900,0.784,-0.002,10.672,68.092,2.173
51.910,0.784,-0.001,10.672,68.092,2.172
51.920,0.783,0.000,10.672,68.092,2.169
51.930,0.784,0.001,10.672,68.092,2.172
51.940,0.784,0.001,10.672,68.092,2.171
51.950,0.785,0.000,10.672,68.092,2.176
51.960,0.785,0.000,10.672,68.092,2.176
51.970,0.784,-0.002,10.672,68.092,2.173
51.980,0.784,-0.001,10.672,68.092,2.173
51.990,0.783,-0.000,10.672,68.092,2.169
52.000,0.783,0.001,10.672,68.092,2.168
52.010,0.783,-0.001,10.672,68.092,2.167
52.020,0.784,0.001,10.672,68.092,2.168
52.030,0.784,0.000,10.672,68.092,2.173
52.040,0.785,0.000,10.672,68.092,2.178
52.050,0.785,-0.001,10.672,68.092,2.175
52.060,0.784,-0.001,10.672,68.092,2.172
52.070,0.784,-0.001,10.672,68.092,2.169
52.080,0.783,0.000,10.672,68.092,2.170
52.090,0.783,0.000,10.672,68.092,2.170
52.100,0.783,0.000,10.672,68.092,2.169
52.110,0.784,0.000,10.672,68.092,2.171
52.120,0.785,-0.000,10.672,68.092,2.176
52.130,0.785,-0.002,10.672,68.092,2.177
52.140,0.785,0.000,10.672,68.092,2.177
52.150,0.784,-0.001,10.672,68.092,2.174
52.160,0.784,-0.001,10.672,68.092,2.173
52.170,0.784,0.001,10.672,68.092,2.172
52.180,0.784,-0.001,10.672,68.092,2.169
52.190,0.783,-0.001,10.672,68.092,2.168
52.200,0.783,-0.001,10.672,68.092,2.168
52.210,0.784,-0.000,10.672,68.092,2.171
52.220,0.784,-0.002,10.672,68.092,2.173
52.230,0.785,-0.001,10.672,68.092,2.175
52.240,0.785,-0.001,10.672,68.092,2.175
52.250,0.785,-0.001,10.672,68.092,2.174
52.260,0.785,-0.001,10.672,68.092,2.173
52.270,0.784,-0.001,10.672,68.092,2.172
52.280,0.783,-0.000,10.672,68.092,2.170
52.290,0.783,0.001,10.672,68.092,2.169
52.300,0.784,-0.001,10.672,68.092,2.171
52.310,0.784,-0.001,10.672,68.092,2.171
52.320,0.784,-0.000,10.672,68.092,2.172
52.330,0.784,0.000,10.672,68.092,2.174
52.340,0.784,-0.001,10.672,68.092,2.173
52.350,0.785,-0.001,10.672,68.092,2.174
52.360,0.784,-0.000,10.672,68.092,2.174
52.385,0.785,-0.001,10.672,68.092,2.178
52.396,0.785,-0.002,10.672,68.092,2.175
52.405,0.785,-0.001,10.672,68.092,2.174
52.416,0.784,-0.001,10.672,68.092,2.173
52.425,0.784,0.001,10.672,68.092,2.171
52.436,0.784,-0.001,10.672,68.092,2.171
52.445,0.783,-0.001,10.672,68.092,2.171
52.456,0.784,0.000,10.672,68.092,2.169
52.465,0.784,-0.001,10.672,68.092,2.173
52.476,0.785,-0.002,10.672,68.092,2.176
52.485,0.784,-0.001,10.672,68.092,2.175
52.496,0.783,-0.002,10.672,68.092,2.172
52.505,0.783,0.000,10.672,68.092,2.168
52.516,0.784,-0.000,10.672,68.092,2.167
52.525,0.784,-0.001,10.672,68.092,2.172
52.536,0.784,-0.000,10.672,68.092,2.173
52.545,0.784,-0.001,10.672,68.092,2.174
52.556,0.785,-0.001,10.672,68.092,2.173
52.565,0.785,-0.000,10.672,68.092,2.174
52.576,0.785,-0.000,10.672,68.092,2.176
52.585,0.784,-0.001,10.672,68.092,2.177
52.596,0.784,0.000,10.672,68.092,2.173
52.605,0.784,0.000,10.672,68.092,2.174
52.616,0.784,-0.001,10.672,68.092,2.171
52.625,0.784,0.000,10.672,68.092,2.172
52.636,0.784,0.001,10.672,68.092,2.171
52.645,0.783,0.001,10.672,68.092,2.171
52.656,0.784,-0.001,10.672,68.092,2.169
52.665,0.784,-0.002,10.672,68.092,2.172
52.676,0.784,0.000,10.672,68.092,2.175
52.685,0.784,-0.001,10.672,68.092,2.173
52.696,0.785,-0.001,10.672,68.092,2.175
52.705,0.785,-0.001,10.672,68.092,2.177
52.716,0.784,-0.000,10.672,68.092,2.174
52.725,0.784,-0.001,10.672,68.092,2.174
52.736,0.784,-0.001,10.672,68.092,2.176
52.745,0.784,-0.002,10.672,68.092,2.174
52.756,0.784,-0.000,10.672,68.092,2.172
52.765,0.784,0.001,10.672,68.092,2.171
52.776,0.785,-0.001,10.672,68.092,2.178
52.785,0.785,-0.000,10.672,68.092,2.179
52.796,0.784,-0.002,10.672,68.092,2.173
52.805,0.784,-0.001,10.672,68.092,2.172
52.816,0.784,-0.001,10.672,68.092,2.169
52.825,0.785,0.001,10.672,68.092,2.171
52.836,0.784,-0.002,10.672,68.092,2.174
52.845,0.784,0.001,10.672,68.092,2.170
52.856,0.784,-0.000,10.672,68.092,2.171
52.865,0.784,-0.001,10.672,68.092,2.173
52.876,0.785,-0.001,10.672,68.092,2.174
52.885,0.784,-0.001,10.672,68.092,2.175
52.896,0.784,0.000,10.672,68.092,2.172
52.932,0.784,0.001,10.672,68.092,2.175
52.942,0.784,0.001,10.672,68.092,2.171
52.952,0.785,0.000,10.672,68.092,2.175
52.962,0.784,-0.002,10.672,68.092,2.176
52.972,0.784,-0.000,10.672,68.092,2.173
52.982,0.784,0.001,10.672,68.092,2.171
52.992,0.784,0.001,10.672,68.092,2.170
53.002,0.784,0.001,10.672,68.092,2.172
53.012,0.785,0.002,10.672,68.092,2.180
53.022,0.785,-0.000,10.672,68.092,2.179
53.032,0.785,-0.001,10.672,68.092,2.180
53.042,0.785,-0.001,10.672,68.092,2.177
53.052,0.784,-0.001,10.672,68.092,2.172
53.062,0.784,-0.001,10.672,68.092,2.172
53.072,0.783,-0.002,10.672,68.092,2.170
53.082,0.783,0.001,10.672,68.092,2.169
53.092,0.783,0.001,10.672,68.092,2.171
53.102,0.784,0.001,10.672,68.092,2.172
53.112,0.785,-0.001,10.672,68.092,2.176
53.122,0.785,0.000,10.672,68.092,2.180
53.132,0.784,-0.001,10.672,68.092,2.175
53.142,0.785,-0.001,10.672,68.092,2.174
53.152,0.785,0.000,10.672,68.092,2.174
53.162,0.785,-0.001,10.672,68.092,2.174
53.172,0.785,-0.000,10.672,68.092,2.175
53.182,0.784,0.000,10.672,68.092,2.175
53.192,0.784,0.002,10.672,68.092,2.172
53.202,0.785,-0.001,10.672,68.092,2.173
53.212,0.784,-0.000,10.672,68.092,2.170
53.222,0.785,0.000,10.672,68.092,2.178
53.232,0.785,-0.000,10.672,68.092,2.177
53.242,0.786,-0.002,10.672,68.092,2.180
53.252,0.785,-0.000,10.672,68.092,2.176
53.262,0.784,0.003,10.672,68.092,2.172
53.272,0.784,-0.001,10.672,68.092,2.175
53.282,0.785,0.001,10.672,68.092,2.175
53.292,0.784,-0.002,10.672,68.092,2.173
53.302,0.784,-0.002,10.672,68.092,2.172
53.312,0.783,0.000,10.672,68.092,2.168
53.322,0.783,-0.001,10.672,68.092,2.168
53.332,0.784,-0.000,10.672,68.092,2.172
53.342,0.785,-0.001,10.672,68.092,2.176
53.352,0.784,-0.001,10.672,68.092,2.172
53.362,0.784,0.001,10.672,68.092,2.172
53.372,0.785,-0.001,10.672,68.092,2.178
53.382,0.785,-0.001,10.672,68.092,2.177
53.392,0.784,0.002,10.672,68.092,2.174
53.402,0.784,0.000,10.672,68.092,2.175
53.412,0.785,-0.001,10.672,68.092,2.175
53.422,0.785,0.000,10.672,68.092,2.173
53.432,0.784,0.001,10.672,68.092,2.173
53.457,0.785,-0.001,10.672,68.092,2.172
53.468,0.785,0.000,10.672,68.092,2.176
53.477,0.785,-0.001,10.672,68.092,2.176
53.488,0.785,-0.002,10.672,68.092,2.175
53.497,0.784,0.001,10.672,68.092,2.173
53.508,0.784,-0.001,10.672,68.092,2.171
53.517,0.784,0.000,10.672,68.092,2.172
53.528,0.784,0.000,10.672,68.092,2.173
53.537,0.784,-0.000,10.672,68.092,2.173
53.548,0.784,0.000,10.672,68.092,2.172
53.557,0.784,-0.001,10.672,68.092,2.174
53.568,0.784,-0.001,10.672,68.092,2.173
53.577,0.784,-0.000,10.672,68.092,2.171
53.588,0.785,0.001,10.672,68.092,2.173
53.597,0.784,-0.000,10.672,68.092,2.176
53.608,0.784,-0.000,10.672,68.092,2.174
53.617,0.784,0.001,10.672,68.092,2.171
53.628,0.785,0.000,10.672,68.092,2.172
53.637,0.785,0.000,10.672,68.092,2.176
53.648,0.785,-0.001,10.672,68.092,2.176
53.657,0.786,-0.001,10.672,68.092,2.178
53.668,0.785,-0.001,10.672,68.092,2.179
53.677,0.785,-0.001,10.672,68.092,2.178
53.688,0.784,0.000,10.672,68.092,2.178
53.697,0.784,0.000,10.672,68.092,2.174
53.708,0.785,-0.000,10.672,68.092,2.174
53.717,0.785,-0.001,10.672,68.092,2.176
53.728,0.784,0.001,10.672,68.092,2.174
53.737,0.784,-0.002,10.672,68.092,2.174
53.748,0.784,-0.001,10.672,68.092,2.172
53.757,0.785,-0.000,10.672,68.092,2.174
53.768,0.784,-0.001,10.672,68.092,2.175
53.777,0.785,-0.001,10.672,68.092,2.173
53.788,0.784,-0.000,10.672,68.092,2.176
53.797,0.784,-0.001,10.672,68.092,2.172
53.808,0.784,-0.000,10.672,68.092,2.173
53.817,0.784,-0.000,10.672,68.092,2.174
53.828,0.784,-0.001,10.672,68.092,2.174
53.837,0.784,0.000,10.672,68.092,2.172
53.848,0.784,-0.001,10.672,68.092,2.175
53.857,0.784,-0.002,10.672,68.092,2.173
53.868,0.784,-0.001,10.672,68.092,2.172
53.877,0.785,-0.002,10.672,68.092,2.173
53.888,0.784,-0.000,10.672,68.092,2.174
53.897,0.784,0.001,10.672,68.092,2.173
53.908,0.784,-0.001,10.672,68.092,2.174
53.917,0.784,-0.001,10.672,68.092,2.174
53.928,0.784,0.000,10.672,68.092,2.172
53.937,0.784,-0.000,10.672,68.092,2.174
53.948,0.784,-0.001,10.672,68.092,2.173
53.957,0.784,-0.001,10.672,68.092,2.174
53.968,0.784,-0.001,10.672,68.092,2.170
54.004,0.784,-0.000,10.672,68.092,2.172
54.014,0.784,-0.001,10.672,68.092,2.172
54.024,0.785,-0.001,10.672,68.092,2.174
54.034,0.784,0.000,10.672,68.092,2.174
54.044,0.784,0.002,10.672,68.092,2.173
54.054,0.785,0.000,10.672,68.092,2.176
54.064,0.785,-0.001,10.672,68.092,2.173
54.074,0.784,0.002,10.672,68.092,2.174
54.084,0.784,-0.001,10.672,68.092,2.174
54.094,0.784,-0.000,10.672,68.092,2.173
54.104,0.784,0.001,10.672,68.092,2.171
54.114,0.784,0.002,10.672,68.092,2.173
54.124,0.784,-0.000,10.672,68.092,2.172
54.134,0.784,0.001,10.672,68.092,2.171
54.144,0.784,-0.001,10.672,68.092,2.174
54.154,0.785,-0.001,10.672,68.092,2.173
54.164,0.784,-0.001,10.672,68.092,2.175
54.174,0.784,-0.001,10.672,68.092,2.172
54.184,0.784,0.000,10.672,68.092,2.171
54.194,0.784,-0.000,10.672,68.092,2.174
54.204,0.784,-0.000,10.672,68.092,2.175
54.214,0.785,-0.001,10.672,68.092,2.174
54.224,0.785,0.000,10.672,68.092,2.177
54.234,0.785,-0.000,10.672,68.092,2.174
54.244,0.785,0.001,10.672,68.092,2.176
54.254,0.785,-0.001,10.672,68.092,2.177
54.264,0.784,0.001,10.672,68.092,2.178
54.274,0.784,-0.000,10.672,68.092,2.175
54.284,0.785,0.000,10.672,68.092,2.176
54.294,0.785,-0.000,10.672,68.092,2.177
54.304,0.785,-0.001,10.672,68.092,2.175
54.314,0.785,0.000,10.672,68.092,2.176
54.324,0.784,0.000,10.672,68.092,2.172
54.334,0.785,-0.001,10.672,68.092,2.173
54.344,0.784,-0.000,10.672,68.092,2.173
54.354,0.784,0.001,10.672,68.092,2.172
54.364,0.784,-0.001,10.672,68.092,2.172
54.374,0.784,0.002,10.672,68.092,2.174
54.384,0.785,-0.001,10.672,68.092,2.174
54.394,0.785,0.000,10.672,68.092,2.175
54.404,0.785,-0.002,10.672,68.092,2.178
54.414,0.784,-0.001,10.672,68.092,2.174
54.424,0.784,-0.000,10.672,68.092,2.174
54.434,0.784,0.001,10.672,68.092,2.173
54.444,0.784,-0.001,10.672,68.092,2.174
54.454,0.785,-0.000,10.672,68.092,2.174
54.464,0.785,-0.002,10.672,68.092,2.176
54.474,0.785,0.000,10.672,68.092,2.177
54.484,0.785,-0.000,10.672,68.092,2.177
54.494,0.785,0.001,10.672,68.092,2.177
54.504,0.784,-0.001,10.672,68.092,2.174
54.529,0.784,-0.001,10.672,68.092,2.172
54.540,0.785,0.001,10.672,68.092,2.177
54.549,0.785,-0.001,10.672,68.092,2.176
54.560,0.785,-0.000,10.672,68.092,2.177
54.569,0.785,0.001,10.672,68.092,2.177
54.580,0.784,0.001,10.672,68.092,2.173
54.589,0.784,-0.000,10.672,68.092,2.173
54.600,0.784,-0.000,10.672,68.092,2.177
54.609,0.784,0.001,10.672,68.092,2.171
54.620,0.783,-0.000,10.672,68.092,2.170
54.629,0.784,0.001,10.672,68.092,2.173
54.640,0.784,-0.000,10.672,68.092,2.172
54.649,0.785,-0.001,10.672,68.092,2.175
54.660,0.785,0.001,10.672,68.092,2.177
54.669,0.784,-0.001,10.672,68.092,2.173
54.680,0.784,-0.001,10.672,68.092,2.173
54.689,0.784,0.000,10.672,68.092,2.170
54.700,0.784,-0.000,10.672,68.092,2.172
54.709,0.784,-0.001,10.672,68.092,2.172
54.720,0.784,-0.001,10.672,68.092,2.172
54.729,0.785,-0.001,10.672,68.092,2.175
54.740,0.785,-0.001,10.672,68.092,2.176
54.749,0.785,-0.001,10.672,68.092,2.174
54.760,0.784,-0.001,10.672,68.092,2.171
54.769,0.784,0.000,10.672,68.092,2.172
54.780,0.784,0.001,10.672,68.092,2.174
54.789,0.784,0.000,10.672,68.092,2.174
54.800,0.785,0.000,10.672,68.092,2.175
54.809,0.784,-0.000,10.672,68.092,2.173
54.820,0.784,-0.000,10.672,68.092,2.170
54.829,0.784,-0.000,10.672,68.092,2.174
54.840,0.785,0.000,10.672,68.092,2.177
54.849,0.785,-0.001,10.672,68.092,2.177
54.860,0.784,-0.001,10.672,68.092,2.173
54.869,0.785,-0.001,10.672,68.092,2.174
54.880,0.785,-0.002,10.672,68.092,2.176
54.889,0.785,0.000,10.672,68.092,2.177
54.900,0.785,0.000,10.672,68.092,2.177
54.909,0.785,0.001,10.672,68.092,2.176
54.920,0.784,-0.001,10.672,68.092,2.175
54.929,0.784,-0.001,10.672,68.092,2.172
54.940,0.785,-0.001,10.672,68.092,2.174
54.949,0.785,-0.000,10.672,68.092,2.175
54.960,0.785,-0.000,10.672,68.092,2.174
54.969,0.784,-0.001,10.672,68.092,2.173
54.980,0.784,0.001,10.672,68.092,2.172
54.989,0.784,-0.001,10.672,68.092,2.173
55.000,0.784,-0.001,10.672,68.092,2.173
55.009,0.785,0.000,10.672,68.092,2.176
55.020,0.785,-0.000,10.672,68.092,2.176
55.029,0.784,0.001,10.672,68.092,2.175
55.040,0.784,-0.000,10.672,68.092,2.170
55.076,0.784,-0.001,10.672,68.092,2.174
55.086,0.785,-0.001,10.672,68.092,2.174
55.096,0.784,0.000,10.672,68.092,2.176
55.106,0.784,-0.002,10.672,68.092,2.174
55.116,0.784,-0.000,10.672,68.092,2.173
55.126,0.784,-0.001,10.672,68.092,2.174
55.136,0.785,0.001,10.672,68.092,2.172
55.146,0.785,0.000,10.672,68.092,2.176
55.156,0.784,0.000,10.672,68.092,2.172
55.166,0.784,-0.000,10.672,68.092,2.175
55.176,0.784,0.000,10.672,68.092,2.173
55.186,0.784,-0.002,10.672,68.092,2.171
55.196,0.784,-0.002,10.672,68.092,2.168
55.206,0.784,0.000,10.672,68.092,2.170
55.216,0.784,-0.000,10.672,68.092,2.172
55.226,0.784,-0.001,10.672,68.092,2.172
55.236,0.784,0.000,10.672,68.092,2.172
55.246,0.784,-0.001,10.672,68.092,2.173
55.256,0.784,-0.000,10.672,68.092,2.171
55.266,0.784,-0.000,10.672,68.092,2.171
55.276,0.784,-0.001,10.672,68.092,2.172
55.286,0.785,-0.000,10.672,68.092,2.174
55.296,0.784,-0.000,10.672,68.092,2.173
55.306,0.785,-0.001,10.672,68.092,2.173
55.316,0.785,0.000,10.672,68.092,2.176
55.326,0.784,-0.001,10.672,68.092,2.176
55.336,0.784,-0.001,10.672,68.092,2.174
55.346,0.784,-0.000,10.672,68.092,2.174
55.356,0.784,-0.001,10.672,68.092,2.172
55.366,0.784,-0.000,10.672,68.092,2.173
55.376,0.785,-0.002,10.672,68.092,2.174
55.386,0.784,-0.000,10.672,68.092,2.174
55.396,0.784,-0.001,10.672,68.092,2.174
55.406,0.784,-0.001,10.672,68.092,2.171
55.416,0.785,-0.001,10.672,68.092,2.176
55.426,0.785,0.002,10.672,68.092,2.176
55.436,0.784,0.000,10.672,68.092,2.176
55.446,0.785,-0.001,10.672,68.092,2.175
55.456,0.785,-0.001,10.672,68.092,2.175
55.466,0.785,-0.001,10.672,68.092,2.176
55.476,0.784,0.001,10.672,68.092,2.176
55.486,0.784,-0.001,10.672,68.092,2.172
55.496,0.784,0.001,10.672,68.092,2.172
55.506,0.785,-0.000,10.672,68.092,2.174
55.516,0.784,-0.000,10.672,68.092,2.176
55.526,0.784,-0.001,10.672,68.092,2.173
55.536,0.784,0.000,10.672,68.092,2.174
55.546,0.784,-0.000,10.672,68.092,2.173
55.556,0.784,0.000,10.672,68.092,2.173
55.566,0.784,-0.001,10.672,68.092,2.174
55.576,0.784,-0.001,10.672,68.092,2.176
55.601,0.784,-0.000,10.672,68.092,2.173
55.612,0.784,0.001,10.672,68.092,2.173
55.621,0.784,-0.001,10.672,68.092,2.172
55.632,0.784,-0.000,10.672,68.092,2.173
55.641,0.784,0.001,10.672,68.092,2.172
55.652,0.784,0.000,10.672,68.092,2.169
55.661,0.785,0.001,10.672,68.092,2.173
55.672,0.784,-0.001,10.672,68.092,2.174
55.681,0.784,-0.001,10.672,68.092,2.173
55.692,0.784,-0.002,10.672,68.092,2.170
55.701,0.784,-0.001,10.672,68.092,2.174
55.712,0.784,-0.001,10.672,68.092,2.175
55.721,0.784,-0.001,10.672,68.092,2.174
55.732,0.785,-0.001,10.672,68.092,2.174
55.741,0.785,-0.000,10.672,68.092,2.175
55.752,0.785,-0.000,10.672,68.092,2.174
55.761,0.784,0.001,10.672,68.092,2.175
55.772,0.785,-0.001,10.672,68.092,2.175
55.781,0.784,-0.003,10.672,68.092,2.174
55.792,0.784,-0.001,10.672,68.092,2.174
55.801,0.784,-0.001,10.672,68.092,2.173
55.812,0.784,-0.001,10.672,68.092,2.173
55.821,0.784,-0.000,10.672,68.092,2.174
55.832,0.784,-0.000,10.672,68.092,2.171
55.841,0.785,0.001,10.672,68.092,2.173
55.852,0.785,0.000,10.672,68.092,2.178
55.861,0.784,-0.000,10.672,68.092,2.175
55.872,0.785,-0.001,10.672,68.092,2.174
55.881,0.784,-0.001,10.672,68.092,2.174
55.892,0.785,0.000,10.672,68.092,2.175
55.901,0.784,0.000,10.672,68.092,2.174
55.912,0.784,-0.001,10.672,68.092,2.173
55.921,0.785,-0.000,10.672,68.092,2.175
55.932,0.785,-0.001,10.672,68.092,2.175
55.941,0.784,-0.000,10.672,68.092,2.175
55.952,0.784,-0.000,10.672,68.092,2.173
55.961,0.784,-0.000,10.672,68.092,2.174
55.972,0.784,0.001,10.672,68.092,2.173
55.981,0.785,0.001,10.672,68.092,2.174
55.992,0.785,-0.001,10.672,68.092,2.176
56.001,0.785,-0.001,10.672,68.092,2.176
56.012,0.785,-0.000,10.672,68.092,2.178
56.021,0.784,-0.001,10.672,68.092,2.176
56.032,0.784,-0.000,10.672,68.092,2.171
56.041,0.784,-0.001,10.672,68.092,2.172
56.052,0.785,-0.000,10.672,68.092,2.174
56.061,0.784,-0.000,10.672,68.092,2.173
56.072,0.784,-0.002,10.672,68.092,2.174
56.081,0.784,-0.001,10.672,68.092,2.174
56.092,0.785,-0.001,10.672,68.092,2.174
56.101,0.785,-0.000,10.672,68.092,2.175
56.138,0.785,0.001,10.672,68.092,2.179
56.148,0.785,0.001,10.672,68.092,2.178
56.158,0.784,-0.001,10.672,68.092,2.178
56.168,0.784,-0.001,10.672,68.092,2.174
56.178,0.784,-0.000,10.672,68.092,2.174
56.188,0.784,0.001,10.672,68.092,2.170
56.198,0.784,0.000,10.672,68.092,2.174
56.208,0.784,-0.002,10.672,68.092,2.171
56.218,0.784,-0.002,10.672,68.092,2.171
56.228,0.784,-0.000,10.672,68.092,2.169
56.238,0.784,-0.001,10.672,68.092,2.172
56.248,0.783,-0.000,10.672,68.092,2.171
56.258,0.783,-0.001,10.672,68.092,2.168
56.268,0.784,-0.000,10.672,68.092,2.168
56.278,0.784,-0.000,10.672,68.092,2.173
56.288,0.784,-0.001,10.672,68.092,2.172
56.298,0.785,-0.000,10.672,68.092,2.173
56.308,0.785,-0.001,10.672,68.092,2.175
56.318,0.785,-0.001,10.672,68.092,2.175
56.328,0.785,0.001,10.672,68.092,2.176
56.338,0.785,-0.001,10.672,68.092,2.179
56.348,0.785,-0.000,10.672,68.092,2.179
56.358,0.785,-0.001,10.672,68.092,2.177
56.368,0.784,-0.001,10.672,68.092,2.176
56.378,0.784,-0.001,10.672,68.092,2.174
56.388,0.784,0.001,10.672,68.092,2.170
56.398,0.784,-0.000,10.672,68.092,2.174
56.408,0.785,-0.001,10.672,68.092,2.174
56.418,0.785,-0.001,10.672,68.092,2.176
56.428,0.785,-0.002,10.672,68.092,2.175
56.438,0.784,-0.000,10.672,68.092,2.174
56.448,0.784,-0.000,10.672,68.092,2.173
56.458,0.784,0.000,10.672,68.092,2.172
56.468,0.784,0.000,10.672,68.092,2.172
